Date,Input Voltage,CPU Temp,CPU Clock,CPU Usage,Governor,Fan RPM,Fan Percent,Undervoltage detected,Arm frequency capped,Currently throttled,Soft temperature limit active,Undervoltage has occurred,Arm frequency capping has occurred,Throttling has occurred,Soft temperature limit has occurred
2024-11-21 20:59:34.740153,4.88832,47.2,1700027648,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:35.784230,4.88832,46.1,1600020224,3.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:36.828557,4.85482,46.6,1500012800,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:37.872394,4.8977,47.2,1500019456,2.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:38.916835,4.86822,46.6,1500019456,5.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:39.963171,4.90842,47.2,1500012800,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:41.008503,4.8977,46.1,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:42.057516,4.88564,47.2,1500019456,1.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:43.193790,4.88832,46.6,1500022656,2.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:44.238240,4.87492,46.1,1500012800,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:45.282745,4.89636,46.6,1500019456,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:46.333708,4.89636,46.6,1700014464,5.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:47.378018,4.88564,46.6,1700024448,3.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:48.423631,4.891,46.6,1500019456,2.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:49.468264,4.88028,46.6,1600017024,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:50.513989,4.8977,47.2,1500016128,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:51.559496,4.89234,45.5,1500019456,5.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:52.608021,4.87492,47.2,1600013696,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:53.655032,4.89502,44.4,1500019456,2.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:54.699169,4.89368,46.6,1500012800,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:55.745643,4.88162,47.7,1800012032,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:56.790544,4.88564,46.6,1500019456,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:57.834441,4.85348,47.7,1700021120,4.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:58.882437,4.86554,47.7,1700024448,16.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 20:59:59.932251,4.8709,48.3,1700017792,7.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:00.977633,4.88832,48.8,1500019456,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:02.022301,4.88966,47.2,1500022656,2.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:03.083885,4.90038,46.1,1500016128,3.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:04.126784,4.891,47.2,1500022656,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:05.169789,4.89368,47.2,1500019456,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:06.216703,4.891,47.2,1500016128,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:07.262913,4.8843,46.6,1500019456,3.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:08.309235,4.88698,45.5,1500012800,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:09.354383,4.9044,47.2,1500012800,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:10.400019,4.89904,47.2,1500022656,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:11.448559,4.89904,46.1,1500012800,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:12.492698,4.88832,47.2,1600017024,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:13.538695,4.89636,47.2,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:14.582572,4.9044,46.6,1500012800,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:15.626368,4.88296,46.6,1600023552,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:16.671455,4.89904,47.2,1500016128,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:17.715952,4.87894,47.7,1600013696,5.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:18.763730,4.9044,47.2,1500022656,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:19.806842,4.88966,46.1,1600020224,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:20.852182,4.89234,47.2,1600017024,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:21.900364,4.89636,45.5,1500016128,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:22.943983,4.88162,46.6,1500012800,3.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:23.987720,4.89636,46.6,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:25.031953,4.89636,46.6,1500016128,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:26.075340,4.8977,47.7,1600013696,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:27.123114,4.88698,47.2,1500016128,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:28.168696,4.90172,48.3,1500019456,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:29.213455,4.88966,47.2,1500019456,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:30.258534,4.8977,47.2,1500016128,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:31.302086,4.90038,47.2,1500012800,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:32.347174,4.90038,47.2,1500022656,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:33.390693,4.88832,47.2,1500019456,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:34.435392,4.88832,47.2,1500022656,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:35.488223,4.88832,47.2,1500016128,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:36.534509,4.89904,47.2,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:37.579570,4.8977,47.2,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:38.623483,4.88698,47.2,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:39.668681,4.8977,47.7,1500022656,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:40.715181,4.88028,47.7,1500012800,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:41.761376,4.89636,46.6,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:42.808443,4.88966,47.2,1500022656,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:43.854881,4.89368,47.2,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:44.898788,4.8977,46.6,1500019456,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:45.941310,4.8977,47.2,1500019456,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:46.983663,4.87626,47.2,1500022656,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:48.027301,4.88698,47.2,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:49.071043,4.891,47.7,1600013696,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:50.116453,4.891,47.7,1500022656,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:51.160243,4.8977,46.6,1500022656,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:52.247095,4.89368,47.7,1500019456,4.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:53.371462,4.88832,47.2,1500019456,3.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:54.416830,4.88698,47.2,1500016128,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:55.461366,4.9044,48.3,1500019456,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:56.505084,4.90038,46.1,1500016128,4.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:57.548586,4.8977,47.2,1500012800,0.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:58.592609,4.89368,47.7,1500019456,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:00:59.637427,4.89368,46.6,1500016128,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:00.680965,4.88966,46.1,1500012800,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:01.724715,4.87626,47.2,1500012800,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:02.771634,4.89636,46.6,1500019456,3.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:03.815604,4.88698,47.7,1700014464,4.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:04.930902,4.88698,48.3,1500012800,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:05.975638,4.88698,48.3,1500019456,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:07.018896,4.86688,46.6,1800015360,2.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:08.064933,4.891,49.4,2400027136,6.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:09.107600,4.90172,47.2,2400020480,4.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:10.149437,4.88564,48.3,2400027136,1.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:11.194753,4.88698,48.8,2400033792,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:12.235560,4.88162,49.4,2400030464,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:13.276609,4.84008,48.3,1600020224,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:14.323706,4.88832,47.7,1500012800,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:15.370849,4.89234,47.7,1700017792,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:16.417426,4.88162,49.4,1500019456,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:17.470194,4.89502,47.2,1500022656,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:18.516777,4.89234,48.8,1500019456,1.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:19.561076,4.89636,48.8,1500019456,2.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:20.606716,4.88698,48.3,1500016128,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:21.652336,4.89502,47.7,1500022656,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:22.695224,4.86152,48.3,1800022016,2.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:23.740407,4.8843,46.6,1600020224,6.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:24.784109,4.88698,47.7,1500022656,4.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:25.828358,4.8776,47.7,1700024448,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:26.897396,4.90038,46.6,1500022656,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:27.973003,4.89636,46.6,1500012800,0.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:29.049482,4.90038,47.7,1500012800,0.5,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:30.126909,4.88698,46.6,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:31.206194,4.89636,48.3,1500022656,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:32.284720,4.89904,47.7,1500022656,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:33.361637,4.89636,46.6,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:34.438143,4.90172,48.8,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:35.515029,4.89234,47.7,1500016128,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:36.591782,4.8977,47.7,1500012800,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:37.668491,4.89502,46.6,1500019456,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:38.746211,4.891,46.6,1500012800,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:39.822880,4.89234,47.7,1500012800,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:40.900589,4.90172,48.3,1500012800,2.3,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:41.977233,4.90172,48.3,1500012800,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:43.054492,4.90306,48.8,1500016128,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:44.131719,4.8977,46.6,1500012800,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:45.208873,4.90172,47.7,1500019456,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:46.285428,4.90038,46.6,1500019456,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:47.362608,4.89234,47.2,1500019456,0.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:48.440221,4.89502,46.6,1500016128,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:49.516819,4.89636,47.7,1500019456,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:50.594679,4.8977,46.6,1500016128,1.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:51.672006,4.8977,47.2,1500012800,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:52.752336,4.89636,47.7,1500016128,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:53.828496,4.89368,47.7,1500022656,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:54.906004,4.89904,47.7,1500019456,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:55.981117,4.89904,46.6,1500019456,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:57.058796,4.90038,47.7,1500016128,1.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:58.137147,4.89636,46.6,1500016128,1.4,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:01:59.217080,4.89904,47.2,1500016128,0.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:00.295061,4.8977,47.7,1500012800,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:01.373095,4.93522,47.7,1500019456,1.2,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:02.451462,4.88296,48.8,1500016128,1.6,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:03.531186,4.88028,49.4,2400033792,12.0,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:04.608224,4.88162,47.7,2400020480,1.8,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:05.717878,4.88698,47.7,2400027136,14.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:06.794970,4.87894,49.4,2400023808,6.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:07.871045,4.88162,49.4,1500022656,2.1,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:08.951940,4.86554,49.4,1700027648,6.7,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:10.033132,4.88564,47.2,1500012800,3.9,ondemand,0,0,False,False,False,False,False,False,False,False
2024-11-21 21:02:11.114880,4.88832,48.3,2400030464,10.9,ondemand,5,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:12.191351,4.88564,48.3,2400030464,2.6,ondemand,1095,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:13.270630,4.87626,49.4,2400037120,1.8,ondemand,1194,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:14.346182,4.88162,51.0,2400027136,0.9,ondemand,1206,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:15.423939,4.88162,48.3,2400030464,1.2,ondemand,1209,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:16.498703,4.88162,48.3,1600017024,4.4,ondemand,1210,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:17.576166,4.87894,48.8,1600020224,3.7,ondemand,1210,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:18.658151,4.88698,47.7,1500016128,4.4,ondemand,1210,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:19.739957,4.86286,49.4,1800022016,7.3,ondemand,1212,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:20.817906,4.89368,49.4,1600013696,3.5,ondemand,1211,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:21.898169,4.88698,48.3,1500019456,3.9,ondemand,1213,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:22.974707,4.891,48.3,1500019456,3.5,ondemand,1213,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:24.052706,4.88028,49.4,1700021120,7.0,ondemand,1213,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:25.098039,4.87224,48.3,1600017024,4.9,ondemand,1214,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:26.142198,4.89636,48.3,1500016128,2.2,ondemand,1214,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:27.194133,4.88564,48.8,2400020480,6.3,ondemand,1212,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:28.239219,4.88564,48.8,2400027136,1.0,ondemand,1212,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:29.283228,4.87894,49.4,2400033792,5.1,ondemand,1212,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:30.336031,4.87894,48.3,2400020480,3.1,ondemand,1212,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:31.379740,4.89636,47.2,1500016128,0.0,ondemand,1216,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:32.524988,4.89636,48.3,1500019456,0.0,ondemand,1220,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:33.575410,4.89904,48.3,1500019456,0.5,ondemand,1222,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:34.619613,4.89368,47.2,1500022656,0.0,ondemand,1223,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:35.663556,4.89636,47.7,1500016128,0.0,ondemand,1224,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:36.706619,4.89234,46.6,1500012800,0.0,ondemand,1226,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:37.750450,4.90038,47.2,1500012800,0.2,ondemand,1227,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:38.793705,4.88698,49.4,2400023808,3.4,ondemand,1228,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:39.839953,4.8173,49.4,2400030464,4.6,ondemand,1224,75,False,False,False,False,False,False,False,False
2024-11-21 21:02:40.894157,4.88162,46.6,2400030464,1.2,ondemand,1223,75,False,False,False,False,False,False,False,False
